id,text,label,label_name,source_file
pos_cv013_10159,"synopsis : in this movie , steven spielberg , one of today's finest directors , attempts to spice up the 1800s story of a long courtroom battle over the fate of prisoner cinque ( djimon hounsou ) - - a young angry man from sierra leone who was kidnapped into slavery - - and his fellow prisoners . 
cinque and friends have landed a ship on the shores of america after escaping spanish slave traders , but since the americans don't speak cinque's language , the black men are hauled into court to determine whether or not they are legally slaves . 
technically , since the international slave trade was outlawed at that time , people like cinque couldn't be kidnapped into slavery ; one had to be born a slave to be legally considered a slave . 
lawyers baldwin and adams ( matthew mcconaughey and anthony hopkins ) must prove cinque and the others were captured into slavery , rather than born slaves , in order to get them out of prison as free men . 
three lengthy court cases are portrayed with spielberg's trademark panache - - flashy beginning , lots of facial close-ups , big music , and dramatic imagery . 
a final speech by adams is followed by an anticlimax where subtitles show what eventually happened to the various characters . 
opinion : making a fictional movie is easier than making one about real life . 
in fiction , one invents purposeful , clear-cut good guys and bad guys , puts the fictional characters in conflict , and takes the tale to its exciting conclusion . 
real life , however , consists of long stretches of boredom with a few dramatic moments and characters who stand around , think thoughts and do nothing , or come and go before events are resolved . 
spielberg gives us a visually spicy and historically accurate real life story . 
djimon hounsou and anthony hopkins turn in excellent performances .",1,positive,pos/cv013_10159.txt
pos_cv879_14903,"labelling is sometimes everything . 
in original mad max , the opening title set the plot of the movie in near future , thus making it one of the science fiction classics , despite the future world being almost exactly like our own . 
walter hill wanted the same opening title for his action classic the warriors . 
producers weren't thrilled by that idea and consequently the movie lost all of its futuristic overtones . 
on the other hand , producers were right on the mark ; walter hill was accused of actually promoting some disturbing trends that were quite visible in contemporary america . 
to make the movie even more distant from future , plot was loosely based on anabasis , historical book written by xenophon , greek mercenary soldier who had described his adventures in ancient persia 2400 years ago . 
instead of ancient persia , movie begins in contemporary coney island , where cleon ( dorsey wright ) , leader of the warriors , local youth gang , gets invitation to the great gathering of all youth gangs from the city . 
the gathering , organised by gramercy park riffs , most powerful gang in the city , is taking place in bronx . 
that is far away from warriors' home territory , but small and unarmed delegation of the warriors gets there safely thanks to the general truce . 
on the gathering , cyrus ( roger hill ) , charismatic leader of the riffs , announces his grand plan to unite all the gangs and take over the city . 
crowd is enthusiastic , but the small gang of rogues , led by psychopathic luther ( david patrick kelly ) uses the opportunity to assassinate cyrus . 
police simultaneously raids the gathering , and in the commotion warriors get blamed by the killing , and their leader gets killed by riffs . 
the remaining eight , led by cleon's lieutenant swann ( michael beck ) , must now try to get to coney island , but this time unprotected by truce and instead being chased by all the gangs . 
upon its release , despite the controversies and even some youth riots that were allegedly inspired by it , the warriors enjoyed immense popularity and very quickly received some kind of a cult status . 
however , despite being one of the best movies of that year , and being directed by talented action director walter hill at the peak of his career , the movie failed to leave as strong impression to the future generations as some other cinematic achievements of that same year . 
the reason for that probably lies in a fact that this movie aged very quickly . 
if walter hill's idea was to warn the public about problems of urban america , he failed miserably . 
the future was much worse than his vision . 
the youth gangs , as presented in the warriors , are far from shadowy armies , able to take over entire cities . 
their members seem more interested in unorthodox fashion and their little petty feuds than such prosaic , and for the public more annoying , matters like crime . 
in their vocabulary , word "" arms "" is reserved for small knives and blunt objects , and only few of them use heavy artillery like handguns . 
they even have their own , very strict and detailed laws , upheld more strictly than some governments do with their own . 
many people in american cities would be more than happy to see their young criminals behaving like those in the warriors . 
some of the critics who accused hill of actually praising youth crime had a lot arguments in their favour . 
despite those objections , the warriors have all the elements of a very good film . 
the plot is simple , and serves as good basis for numerous action scenes . 
the fights are brilliantly choreographed and quite realistic , although there isn't much bloodshed or gore in the movie . 
editing is superb , events happen at quick pace , with the exception of middle , when boring moralistic exchanges between swann and his would-be-girlfriend mercy ( deborah van valkenburgh ) drag the plot from straight action to social drama territory . 
the soundtrack by barry de vorzon is very suggestive and recognisable . 
yet , the trademark of this film are the actors who showed great talent , although most of them later sunk into anonymity . 
best known of them is david patrick kelly , whose superb and original performance in this film later subscribed him to the roles of psychopathic villains . 
michael beck as cool , almost statesman-like leader of a gang , is also very good , and james remar gives good contrast as his hot-shot contender for top spot . 
all in all , this movie is perhaps dated , yet in its hour and half can give a lot more entertainment than most of the contemporary movies .",1,positive,pos/cv879_14903.txt
pos_cv219_18626,"it must be tough to be a mob boss . 
just ask paul vitti ( robert deniro ) , a man who finds his job as mafia head to be rather stress inducing . 
i can believe it , too - one can't even begin to fathom the turmoil he must go through when he's forced to choose between an ice pick , baseball bat or sledgehammer to torture victims with . 
suffering from reoccurring panic attacks , paul decides he needs to consult some professional help . 
and who better than billy crystal . 
after appearing in bottom-of-the-barrel flops , father's day and my giant , crystal finally finds a reliable costar and some very promising material here . 
playing vitti's private shrink , the two very different stars strike an unorthodox , but interesting relationship that carries this enjoyable comedy on a steady wave of laughs from start to finish . 
casting robert deniro as paul vitti is something of an in-joke , i think . 
placed in this mobster's shoes , deniro gets to spoof characters he himself played in films like the godfather , part ii and casino . 
it's obvious he's having a lot of fun doing so . 
the man behind the camera is harold ramis , whose credits include ghostbusters ( as writer and star ) , and his best directing effort , the bill murray vehicle , groundhog day . 
ramis has a knack for drawing laughs because he simply knows what's funny , and here he manages to accentuate the strengths of nearly all the actors . 
the only character who weakens the payoff is crystal's bride-to-be ( lisa kudrow ) . 
playing the same dumbed-down role as she does in friends , kudrow is amusing , but doesn't fit into this comedy mold as well as the director may have hoped . 
the supporting cast sparkles . 
joe viterelli is hilarious as jelly , vitti's pea brained right-hand man , and chazz palminteri is a show stopper playing a fellow mobster who's in desperate need of the definition of `closure' . 
the movie manages to maintain consistent chuckles throughout , putting the emphasis on 3 or 4 really big laughs that will have audiences grasping their sides . 
the situation is just too cute to resist . 
it's unfortunate that the language gets somewhat out of hand . 
but hey , if you're in the mafia , using obscenities probably comes naturally . 
and near the end , seeing billy crystal attempt to walk and talk like a mob boss is truly a special treat .",1,positive,pos/cv219_18626.txt
pos_cv756_22540,"while screen adaptations of john irving's novels have been disappointingly uneven , the films have all shared one particular strength : key casting . 
who can forget john lithgow as roberta muldoon , the transsexual quarterback of "" the world according to garp , "" or nastassja kinski as susie the bear in "" the hotel new hampshire "" ? 
a lot of good casting decisions have gone into the making of "" the cider house rules , "" an adaptation of irving's poetic 1994 novel about a restless young man called homer wells . 
among those sound judgments was the decision to have the splendid tobey maguire assume the pivotal role ; the decision to cast michael caine as his mentor and father figure , dr . wilbur larch , the ether-addicted head obstetrician of the st . cloud's orphanage , maine ; and the decision to offer jane alexander and kathy baker supporting roles as his head nurses . 
then there are the brethren who populate the apple orchard where homer wells finds himself shortly after leaving st . cloud's , including delroy lindo , oscar ? -worthy as the foreman of the migrant work detail that drifts up and down the coast as the seasons take them . 
there's kate nelligan as the matriarch of the cider house , and charlize theron as candy , the lovely , lonely wife of a wwii bomber pilot ( paul rudd ) sent away on a mission overseas leaving candy to set lobster traps with homer wells , a man who's never seen the ocean before let alone a lobster . 
am i forgetting anyone ? 
yes . 
kieran culkin and paz de la huerta as dissolute orphanage residents who make you sit up and take notice every time they're on the screen . 
but with "" the cider house rules , "" the good people decisions don't end with the cast . 
irving has written his own screenplay in order to get it right this time ( last year's "" simon birch , "" loosely based on his "" a prayer for owen meaney , "" was a big-screen example of irving handled sub-standardly ) ; the author appears fleetingly as a stationmaster here . 
rachel portman , a composer of such sweet and lyrical tenderness , provides a score that's absolutely right for the project--sweet , lyrical , and tender . 
there's impressive new england photography by oliver stapleton too . 
last but by no means least is "" my life as a dog "" director lasse hallstr ? m , who shows enormous skill in pulling this collective together and helping bring irving's marvelously touching story to life . 
for the many beloved who pass away in "" the cider house rules , "" it's an extraordinarily life-affirming story . 
and now , thanks to these talented individuals , it's an extraordinarily life-affirming film .",1,positive,pos/cv756_22540.txt
neg_cv929_1841,"arye cross and courteney cox star as a pair of bostonians who meet in a bar , go to the movies , fall in love , move in together , etc . 
review ====== 
well , if you haven't seen when harry met sally or he said , she said , or if you don't watch love & war on television , you might think this is the most inventive film to come along in ages . 
however , if you've seen any of these , than you have seen most of this film . 
this of course doesn't mean its bad . 
some of it is amusing , but overall , i just had to ask what's the point ? 
arye cross is the stereotypical single male who falls in love . 
kevin pollack is the stereotypical female-fearing best friend who make a lot of rather sexist and vulgar jokes , most if which weren't very funny . 
couteney cox is the stereotypical career-minded woman who falls in love . 
julie brown is the stereotypical bizarre best friend of said woman . 
 ( notice the frequent use of the word stereotypical . 
this film uses a lot of formula , the plot is basically known from the opening credits . ) 
so what is good about the movie ? 
well as i said there are a few amusing moments . 
surprisingly , julie brown , who i usually find just plain goofy , was the best thing in the film . 
also there are several very funny sequences involving analysis of the human mating ritual . 
gee , this is really short . 
not much to say about the film really . 
it is just kind of there . 
watching it on video might not be a complete waste of time , but i wouldn't recommend hiring a baby sitter or spending a lot of money to see it at the theatre .",0,negative,neg/cv929_1841.txt
pos_cv666_18963,"when i first heard that disney's next animated feature was going to be tarzan , i was almost horrified . 
i was worried that disney was going to make another hercules ( sorry , jerk-ules ) . 
that effort was too overloaded with comedy ( and the hero was too boastful and pompous to be considered a sympathetic hero ) , and , after viewing it to this day , i find it a disgrace for disney animation . 
when i saw the trailers , i was thinking "" hmm . . . 
this isn't bad at all . 
this just might have potential . "" 
when i bought the soundtrack , i was really quite surprised at how different it sounded from most disney features . 
i have never really heard of phil collins , nor have i heard of mark mancina , so i was wondering , how would these two make this disney flick spin ? 
i was pleasantly surprised : the music is top-notch . 
phil collins' songs are terrific , percussion-heavy pieces of work that seem to break the formula for typical disney songs . 
the score from mark mancina was also neat ; it reminded me a bit of the lion king , but it was more original . 
so , the soundtrack wasn't bad at all , considering it was by two people i am not familiar with . 
this film could be good . . . 
but will it be ? 
when i finally went to see it ( on opening day , as i tend to do with most disney animated features ) , my question was answered , in a complete turnabout of expectations for me : disney's tarzan is surprisingly decent . 
the story starts out with tarzan's parents surviving a shipwreck and finding a home on an island where apes live in peace . 
however , one day , a vicious leopard , sabor , attacks and kills tarzan's parents , leaving him ( at this time , a baby ) alone-until kala of the apes rescues him . 
kala wants to raise the child as her own ( she lost hers previously to sabor ) , but her mate , kerchak is not too sure . 
 "" it's not our kind , "" he says . 
he agrees , though , to let her take care of little tarzan , but "" that doesn't make him my son . "" 
tarzan grows up , vowing to be "" the best ape ever "" , but no matter how hard he tries or what he does ( at the guidance of his hilarious ape friend , terk ) , he just can't convince kerchak that he is one of the apes , even when he defeats sabor in a battle . 
one day , a new animal shows up : humans . 
this is where jane comes into the picture . 
she is on an expedition with her father ( professor porter ) , and a despicable hunter ( clayton ) searching for gorillas . 
tarzan rescues her when she is chased by baboons , and soon they get to know each other . 
even though tarzan falls in love with jane , this causes things to go wrong . 
clayton tricks tarzan into taking him , jane , and porter to see the apes , who are convinced that he has betrayed them . 
worse , clayton has plotted to send the gorillas to london for money . 
will tarzan find out which family he belongs to and save the apes ? 
i'm not gonna tell you , sorry . 
you're gonna have to see for yourself . 
and see it you should ; the animation is , as always , top notch , particularly when tarzan goes soaring through the trees ( read that , skateboarding ) . 
the deep canvas computer generated effect adds an authentic feeling to the jungle which tarzan lives in . 
in fact , it seems similar to the computer imagery/cel animation combination in rival disney animted films , such as fox's anastasia and dreamworks' prince of egypt . 
could it be that disney was actually taking ideas from their rivals ? 
the casting is fairly good . 
tony goldwyn is emotionally believeable as tarzan ( and to my relief , the animators have succeeded in not making him another hercules . 
nicely done ) , and glenn close is wonderful as kala ( she has a beautiful singing voice , too , by the way ) . 
lance henrikson as kerchak somewhat reminds me of robby benson's beast voice , which makes him all the more ferocious and gripping . 
minnie driver had me a little worried at first as the voice of jane . 
i thought she had the most annoying voice in the whole film ( when i first saw the trailers ) , but when i saw the film , i didn't have a problem with her . 
i take back my insult on driver . 
it's nice to hear nigel hawthorne do another voice for a disney animated feature ( he was fflewdurr flamm in disney's most underrated classic , the black cauldron ) ; he is funny and delightful as professor porter . 
on the villiany side of the voices , brian blessed ( the guy who did boss nass in star wars : episode i-the phantom menace ) brings a pompous , and later on vicious , voice to the sinister clayton . 
he might not be the strongest character in the film ( he's just a plain bad guy , nothing else ) , but blessed's vocal work contributes greatly . 
but if there is any voice that i think steals the whole show , it should be rosie o'donnell , who is hilariously funny as terk . 
she also has a fiesty attitude ( "" i'm gonna kill ya ! "" 
she says , more than once ) . 
i almost sung along with her during one of the film's best moments , where the apes make a mess of the human's camp , via song , er , scatting "" shoo-be-doo , da-be-dah "" . 
i can see why she wanted to have a rock song for the film , she's a good singer . 
not that she was the only funny character in the film , though . 
wayne knight ( who played stan in space jam ) gives a whimsically funny style to tantor , an elephant who is especially worried about stepping into "" un-sanitary "" water . 
 ( thankfully , there is no real sound of flatuence-that would have killed the picture ) . 
the songs , as i said before , are decent , mostly sung by collins . 
this sets a new standard for disney animated films because for the first time , the characters do not sing . 
i tolerate musical numbers from characters a lot more than some other guys would , but i found this to be a nice change of pace . 
the story does have elements of comedy in it , but they also load it with strong dramatic touches , which makes this film far better than the unbelieveably uninspired hercules . 
if there is anything disappointing about tarzan , it might be the omission of the 'n sync version of "" trashing the camp "" from the film . 
i heard it on the soundtrack , and wondered where it was going to be . 
i was upset that it wasn't , because i had thought of taking a few friends of mine who like 'n sync to see tarzan . 
oh , well . . . 
overall , i was enthralled with tarzan . 
i wouldn't hold it high the way i do with mulan or the hunchback of notre dame ( my all-time favorite disney classics ) , but this film deserves a high place among disney's greatest achievements . 
i give a nod to disney for following up their spectacular * * * * * masterpiece , mulan , with this great animated adaption of egar rice burrough's tarzan .",1,positive,pos/cv666_18963.txt
pos_cv977_4938,"richard gere is not one of my favorite actors . 
however , i like courtroom dramas , and this film looked good enough to take a chance on . 
i wasn't disappointed . 
it wasn't a great film , but it was interesting , and took several unexpected turns . 
one thing : what's with the title ? 
not only is it extremely forgettable , it doesn't really have much to do with the film , as far as i could determine . 
in the long run , it will probably hurt the film , as people won't be able to think of or remember it . 
martin vail ( richard gere ) is a grandiose defense attorney . 
he loves the money and the fame that go along with defending ( successfully ) rich scum , such as mafia men and drug-dealers . 
once he sees that the accused killer of a prominent chicago archbishop is a baby-faced alter boy , he wants in on the case , presumably for the press he'll get . 
we soon find out that the prosecutor assigned is a former lover , janet venable ( laura linney ) . 
vail himself is a former prosecutor , and quit because of tensions between himself and the district attorney , played very well by john mahoney ( frasier's father on the tv series ) . 
there is an underlying theme of dichotomy in the movie : people have public faces , and private faces . 
we see this in the murdered archbishop , in the accused , and , most strongly , defense attorney martin vail . 
richard gere does a fairly good job . 
at first , he appears to be a money- and attention-grabbing lawyer , with no consideration of the truth . 
but we see another side , as he becomes a seeker of justice , and comes to believe in his client . 
alfre woodard , as the judge , is capable , though somewhat wasted in a standard role . 
laura linney also does journeyman work ; nothing spectacular , but acceptable . 
her relationship with vail is believable ; their verbal fencing adds to the film . 
the actor who playes vail's investigator ( unfortunately , i don't remember his name ) is quite good . 
his female assistant ( she looked very familiar , but i can't remember where i've seen her ) was also capable , but unspectacular . 
the best performance in the film was by edward norton . 
he was excellent , as the timid altar-boy turned alleged "" butcher boy of st . mike's "" . 
i was impressed by the depth of the plot ; there are red-herrings , and dead-ends , that in a lesser film would lead to a predictable ending . 
i liked the plot twists the film took , and most of the supporting characters , thus i give primal fear a respectable b+ rating .",1,positive,pos/cv977_4938.txt
pos_cv991_18645,"i don't box with kid gloves . 
i don't play nice , i'm not a nice guy , and i never , ever , go easy on a film . 
i consider it to be a breech of some sort of code of ethics for a movie critic . 
however , i do some favors , and these often come in the form of points that i hand to certain groups due to the artistic bravery . 
rigormortis , the production company that has been my prime example of how money does not need to motivate filmmaking , gets several of these points each time . 
i still , however , will not go easy on them . 
they recently sent me a vhs copy of their down with america trilogy ( which begins , quite wittily , with a disclaimer that they are not trying to undermine america with the making of this film . ) and i decided to spend an hour of my day watching it . 
in the famous lines of many martyrs , i have no regrets . 
well , i do have some regrets , but that is not the point in the previous sentence . 
the point of it was that down with america was a film that , from a critical standpoint , did not entirely disappoint me . 
sure , the risky use of vhs instead of super 8mm or 16mm was a pain , and the natural light was one of the most annoying things about public access films , but the movie itself was fairly enjoyable . 
down with america concerns a government agent , needless murder , and a book containing everything from the unabomber's manifesto to the 1995 apple computer profit report . 
like the previous films of rigormortis that i have reviewed , it displays an off-kilter humor and intelligence ? it succeeds in making me laugh where countless studio films fail . 
the best way to see this film would be as a parody of the countless conspiracy films that we have been drowned in since the paranoia of the 80s . 
a dying movement from the day they started , these paranoid `thrillers' had the government always covering up something and had the same favorite word : `roswell . ' 
in down with america , the line `roswell' is highly absent . 
with an about ten minute running time , down with america effortlessly sidesteps every clich ? that the conspiracy films fell into , makes jokes at them at the same time , and provides us with funny and memorable characters . 
again , i have seen movies that have gone on two hours with characters i couldn't care less about . 
the film , as previously stated , concerns a federal agent ( peter roach ) , an obsessed librarian ( meri stevens ) , a mystery man ( joe kaczkowski ) , and two people obsessed with silence in the library ( robb sherman , kevin flowers ) . 
the plot : a book containing the secrets of all anarchists is hidden in ? a public library where it can be viewed by all . 
from there we go into a delightful parody . 
the federal agent claims his sovereign right to alter the truth , the librarian goes on a diatribe about the sanctity of books . 
we spend our time laughing at fairly idiotic jokes that are performed much too well considering the lack of coaching of the cast . 
although the actors and actresses are in small roles and give a whole new meaning to `no-name' , it ends up being the no-name people who do a good job , delivering better performances as comic villains than half the crap that hollywood turns out . 
for once , i don't have a url that i know offhand to give you as to where to locate the film online . 
i can only say that you should find my previous reviews of l'auto and les x-files and look up the rigormortis productions site in and of itself . 
it's almost as much fun as the film .",1,positive,pos/cv991_18645.txt
neg_cv070_13249,"it rocks-actually , lots of rocks fly at us or from us , in slow or fast motion , at several points in the film . 
they seem like dangerous rocks because they kind of twirl through the air instead of just propelling forward , and when they land-once in a while , when we need a break from the space sequences-they cause damage enough to destroy the chrysler building and the like . 
 ( nary a mention of these apocalyptic events is made after they occur . ) 
they also just might be the most interesting element of armageddon , a steroid user's answer to deep impact . 
bruce willis stars as harry stamper , a famed oil-driller commissioned by the white house and nasa to stop a giant asteroid before it travels beyond "" zero barrier "" and destroys our planet . 
why an oil driller ? 
they require someone experience with deep-core mining to plant a nuclear missile into said asteroid . 
 ( in one unintentionally ( ? ) 
hilarious sequence , nasa asks harry to inspect a deep-core driller they built based on his blueprints ; it is poorly constructed-harry criticizes almost every aspect of it . 
we trust nasa to build space shuttles ? ) 
harry assembles the obligatory "" ragtag "" bunch of "" cowboys "" , including a blond guy , a fat guy , a black guy , a wiseass , and the man who is sleeping with his daughter ( affleck ) . 
once they reach space , we experience sequence after sequence of something going wrong-perhaps the fact that they sent a bunch of nincompoops into outer space has something to do with it ; i cannot count the number of times they almost fail the mission on all my fingers and toes . 
whether or not they save the day , i will not reveal . 
nor will you care . 
i will say this : you know you're in trouble when deep impact dwarfs your asteroid movie in terms of emotion and scope . 
willis has barely a chance to come alive ; ditto for affleck . 
their big scenes are mostly reserved for the third act , in a last minute-and futile-attempt to inject warmth into the material . 
steve buscemi's character-the wiseass-is exceptionally problematic . 
 "" rockhound "" , as he's called , is sarcastic and foolish , so they tape him to a chair , where he spends most of the film . 
so why did they bring him up there to begin with ? 
rather , why write him into the film ? -give 
his almost-witty one-liners to serious willis , who scowls and mopes and demonstrates psychotic tendencies : at one point he chases after affleck with his shotgun for screwing his daughter , firing often and causing significant damage to his oil rig . 
i'm guessing he qualifies under nasa guidelines as someone unfit for space travel , at least in my world where the sky is blue . 
liv tyler is pretty and humourless , as always ; suspiciously , four of her father's band's ( "" aerosmith "" ) songs grace the soundtrack . 
director michael bay lays the visual and sound effects on thick , like ketchup , eventually drowning the movie on-screen . 
 ( the middle hour is a non-sensical , pyrotechnic assault on the average primate's brain . ) 
whenever someone dies in this movie , a crew member inevitably yells out "" we lost ( insert dead person's last name here ) ! "" 
i must admit that not once could i distinguish a dead oil-guy-cum-astronaut from a live one , and close-ups of the corpses' faces beneath cracked helmets provided little assistance , as their skin was often covered in fake blood . 
armageddon is not as terrible movie as godzilla . 
it looks nicer , and has fewer plot-holes within its equally ludicrous framework . 
it has a vivid soundmix . 
but at almost two-and-a-half hours , i could not believe how little actually happened over the course of the story . 
the love story has been played up in the ads , perhaps hoping to catch people before they recover from titanic-fever . 
bollocks ! 
the lovers in the film are miles apart throughout-erase all thoughts of nude sketching or car-sex and replace them with obligatory shots of liv tyler tearing up while ben affleck dicks around in a moon-crawler . 
remember a little film called jaws ? 
in this film , three independent-minded men suddenly found themselves on a fishing boat in pursuit of a deadly shark . 
they didn't much like each other at first ; eventually , they started to respect one another . 
one of jaws' great scenes involved the would-be-ahabs drinking and singing songs and telling stories . 
this is the sort of male-bonding foreign to bay or his producer , jerry bruckheimer , who throw too many characters into the mix and expect we'll care about them on the grounds that the world is about to end . 
not once do we get the feeling that these characters are even acquaintances-i'd be surprised if these actors bothered to introduce themselves to one another before "" action "" was called . 
a male friend who loved the film suggested to me that perhaps i cannot relate to a bunch of men who don't bare their souls , who believe in dying macho concepts like heroism and a kind of chest-beating bravery . 
to this , i will respond that the boys in armageddon are neither heroic , nor brave , nor smart , even : this team couldn't build a birdhouse . 
and if i get no respect for disliking a movie with all the synthetic feeling of a trailer-a trailer for a movie written by a team of body-builders and greeting card authors-i've never been a prouder wimp my whole life .",0,negative,neg/cv070_13249.txt
pos_cv492_18271,"it's an interesting premise . 
our reality is only real to us because it is what we perceive to be real . 
in truth , our entire existences are lived out in our minds as we are fed information through electronic inputs directly to our brains . 
what we see , what we do , everything around us is nothing more than a computer-generated construct interlinked with the minds of others through a vastly powerful artificial intelligence . 
our bodies , severely atrophied , are kept alive for the sole purpose of generating heat and electrical energy for a dominating order of machines which control the planet . 
the sci-fi realm has been waiting a little while for something new to come along . 
the matrix isn't it - the idea of a war between man and a sentient computer network , a sham world , the ability to plug one's brain into a computer , has all been gleaned from such sources as the terminator , dark city , and a few star trek episodes ( both classic and next generation ) . 
what is new is the ability to weave all of these various elements together and succeed in producing a film that is both entertaining as well as thought-provoking . 
keanu reeves plays a computer whiz nicknamed neo , who is plucked out of the artificial world ( known as the matrix ) by a group of renegade humans who are clandestinely fighting to expose the fallacy of the computer-generated existence and free humankind from the oppression of the machines . 
the group's leader , morpheus ( laurence fishburne ) , has chosen neo because he believes neo is "" the one "" who is destined to lead the attack against the artificial intelligence . 
>from the beginning of the film , we are kept on our toes trying to figure things out . 
this , in a lesser movie would be annoying , but the matrix presents itself in an intelligent manner which makes the puzzle rather interesting and even fun . 
what is reality ? 
what is a sham ? 
the film turns our very perception of life on its side . 
more than once , we are also presented with the question of whether we would rather know the harsh truth of reality , or live a life of relative bliss , oblivious to the true nature of our surroundings . 
as viewers , this is intriguing enough , so imagine what it would be like for neo . 
and who to better play a bewildered person than keanu reeves ? 
reeves , whom i've never really cared for as an actor , is competent in roles which require a lot of straightforwardness , and little subtlety . 
he was good in speed , for example , but laughably poor in a walk in the clouds . 
neo is actually one of those roles which reeves slips into rather nicely , so much of my expectation was happily for naught . 
in a couple of places , the script even capitalizes upon his wooden nature , and this is a heavy credit to writers/directors andy and larry wachowski . 
i mean , since bill and ted's excellent adventure , what movie could you say really "" utilized "" keanu reeves ? 
more interesting than reeves is fishburne , who's morpheus nearly runs the gamut of emotions , and convincingly so . 
very surprising for a sci-fi movie . 
fishburne also maintains a certain demeanor about himself throughout , as if he always knows what to expect . 
this helps to further the aura of his character's proficiency and extensive knowledge . 
hugo weaving as agent smith , one of the artificial intelligence's anti-intruder programs , is also good playing his deadpan , no-nonsense , kick ass role , which requires him to show emotion at the appropriate time . 
unfortunately , when weaving speaks for more than a few sentences in a row , the nature of his character's speech pattern becomes a little more laughable than impressive . 
carrie-anne moss plays trinity , morpheus's number one assistant who becomes somewhat of a love interest for neo . 
although her character is somewhat inconsistent , moss nevertheless delivers an above par performance when fishburne isn't in the picture . 
there were few expenses spared when it comes to the special effects . 
many methods of imagery are employed , from modeling to bluescreen to computer graphics . 
of special note is the use of the "" freeze and turn "" effect where the entire scene is frozen , turned , then continued from a new angle . 
this is accomplished by using a large number of still cameras employed in a semi-circle , with motion picture cameras placed at the two ends . 
the motion cameras film the action , and at the appropriate moment all the still cameras fire at once . 
place each still image in a film sequence and you get a nearly seamless transition from the first motion camera to the second . 
pretty slick . 
the matrix drips with style . 
from the clothing to the music to the action , we're watching an exaggerated version of what we're used to . 
much of it seems like the combination of two genres of the hong kong action film - there's a lot of kung fu , there's a lot of gunplay . 
when a character is letting go with an automatic weapon , much is made of the empty cartridges falling to the floor in slow motion . 
there's also the element of the japanese action cartoon ( called anime by aficionados ) , especially in the way the sequences are filmed in sweeping pans and emphasized actions through special effects . 
combined , it's really like no live-action film i have ever seen . 
the film is not without its faults . 
some of the scenes and ideas are "" borrowed "" a little too liberally from other films , and one component of the ending is decidedly disappointing . 
some of the lines are also pretty bad - in one instance , a supporting character incorrectly delivers a famous saying , and it wasn't meant to be a joke . 
however , these shortcomings detract little from what is an overall solid action sci-fi film that for once does more than merely entertain .",1,positive,pos/cv492_18271.txt
neg_cv357_14710,"what do you get when you rip-off good movies like woody allen's bananas and martin scorsese's after hours ? 
you'd think you'd get the best of both films . 
instead you get woo . 
falling in somewhere between def jam's how to be a player ( which was awful ) and booty call ( which was ok ) , woo is yet another in the embarassing genre of showing african-americans to be nothing more than sexual buffoons . 
the whole film plays out as a black version of after hours , as wild woman woo ( jada pinkett smith ) goes out on a blind date with straight-laced tim ( tommy davidson ) . 
mayhem follows them . 
for some unknown reason ( read : contrived screenplay ) davidson puts up with all of woo's antics for the entire night , which include her destroying his bathroom mirror , stealing things from his house , violently questioning him ( accusing and belittling him actually ) about previous girlfriends , causing a riot in an elegant restaurant , and other various infuriating things that any normal person wouldn't tolerate . 
but for the sake of this bad movie ? 
sure , why not ? 
there are a few chuckles in the film , the best being the scene swiped directly from bananas . 
in this case , davidson is running from thugs , gets into a subway car as the doors are closing , starts to taunt the thugs , then the doors open back up again . 
a good joke , but a stolen one . 
another chuckle is provided by billy dee williams' cameo as himself . 
movies like woo are seemingly released every three months or so , and not one of them has ever been a hit . 
woo won't be one either . 
so why was it made ? 
and more importantly , isn't there anyone else besides me who thinks these films are offensive ? 
everyone involved should really reconsider their careers at this point . 
[r]",0,negative,neg/cv357_14710.txt
